"gas_name","indirect_forcing_effect","gas_group","sample_id","f1","f2","f3"
"ch3ccl3","ch3ccl3|o3","montreal","mem856298",0.0,-0.2807269797133513,0.0
"chcl3","chcl3|o3","montreal","mem856298",0.0,-0.0,0.0
"co","co|o3","aerosol_plus","mem856298",0.0,0.00019542582771197518,0.0
"halon1202","halon1202|o3","montreal","mem856298",0.0,-9.250184085636658,0.0
"halon1211","halon1211|o3","montreal","mem856298",0.0,-4.487029593778976,0.0
"halon1301","halon1301|o3","montreal","mem856298",0.0,-2.2089991846296493,0.0
"halon2402","halon2402|o3","montreal","mem856298",0.0,-9.112121636597308,0.0
"hcfc141b","hcfc141b|o3","montreal","mem856298",0.0,-0.10431385038528901,0.0
"hcfc142b","hcfc142b|o3","montreal","mem856298",0.0,-0.026078462596322256,0.0
"hcfc22","hcfc22|o3","montreal","mem856298",0.0,-0.023010408173225517,0.0
"methane","methane|o3","primary","mem856298",0.0,0.00021968558563484103,0.0
"methane","methane|strat_h2o","primary","mem856298",0.0,5.817083435562221e-5,0.0
"methyl_bromide","methyl_bromide|o3","montreal","mem856298",0.0,-4.141873471180593,0.0
"methyl_chloride","methyl_chloride|o3","montreal","mem856298",0.0,-0.06749719730812818,0.0
"nitrous_oxide","nitrous_oxide|o3","primary","mem856298",0.0,0.0008935677501588934,0.0
"nmvoc","nmvoc|o3","aerosol_plus","mem856298",0.0,0.00041511141334681626,0.0
"nox_avi","nox_avi|contrails","aerosol_plus","mem856298",0.0,0.013877455217306864,0.0
"nox","nox|o3","aerosol_plus","mem856298",0.0,0.002264244072800816,0.0
"oc","oc|aci","aerosol_plus","mem856298",0.0,-0.0071446299371283155,0.0
"so2","so2|aci","aerosol_plus","mem856298",-2.230743782168811,0.0,0.0
"bc","bc|aci","aerosol_plus","mem85675",0.0,-0.014738458553517117,0.0
"bc","bc|bc_on_snow","aerosol_plus","mem85675",0.0,0.005587354629552714,0.0
"carbon_tetrachloride","carbon_tetrachloride|o3","montreal","mem85675",0.0,-0.1581927399711385,0.0
"cfc113","cfc113|o3","montreal","mem85675",0.0,-0.06355958302411814,0.0
"cfc114","cfc114|o3","montreal","mem85675",0.0,-0.018361657318078577,0.0
"cfc115","cfc115|o3","montreal","mem85675",0.0,-0.0049435231240980764,0.0
"cfc11","cfc11|o3","montreal","mem85675",0.0,-0.09957668007111842,0.0
"cfc12","cfc12|o3","montreal","mem85675",0.0,-0.03389844427952967,0.0
"ch2cl2","ch2cl2|o3","montreal","mem85675",0.0,-0.0,0.0
"ch3ccl3","ch3ccl3|o3","montreal","mem85675",0.0,-0.1292378188157069,0.0
"chcl3","chcl3|o3","montreal","mem85675",0.0,-0.0,0.0
"co","co|o3","aerosol_plus","mem85675",0.0,8.996786749723513e-5,0.0
"halon1202","halon1202|o3","montreal","mem85675",0.0,-4.258492062615916,0.0
"halon1211","halon1211|o3","montreal","mem85675",0.0,-2.06568644828384,0.0
"halon1301","halon1301|o3","montreal","mem85675",0.0,-1.0169533283858903,0.0
"halon2402","halon2402|o3","montreal","mem85675",0.0,-4.194932479591798,0.0
"hcfc141b","hcfc141b|o3","montreal","mem85675",0.0,-0.048022796062667045,0.0
"hcfc142b","hcfc142b|o3","montreal","mem85675",0.0,-0.012005699015666763,0.0
"hcfc22","hcfc22|o3","montreal","mem85675",0.0,-0.010593263837353024,0.0
"methane","methane|o3","primary","mem85675",0.0,0.00010113629242792636,0.0
"methane","methane|strat_h2o","primary","mem85675",0.0,3.7223793001083255e-5,0.0
"methyl_bromide","methyl_bromide|o3","montreal","mem85675",0.0,-1.9067874907235443,0.0
"methyl_chloride","methyl_chloride|o3","montreal","mem85675",0.0,-0.03107357392290221,0.0
"nitrous_oxide","nitrous_oxide|o3","primary","mem85675",0.0,0.00041137031828046127,0.0
"nmvoc","nmvoc|o3","aerosol_plus","mem85675",0.0,0.0001911041599251615,0.0
"nox_avi","nox_avi|contrails","aerosol_plus","mem85675",0.0,0.019404670095796203,0.0
"nox","nox|o3","aerosol_plus","mem85675",0.0,0.0010423863268645174,0.0
"oc","oc|aci","aerosol_plus","mem85675",0.0,-0.014738458553517117,0.0
"so2","so2|aci","aerosol_plus","mem85675",-5.434417007598367,0.0,0.0
"bc","bc|aci","aerosol_plus","mem856926",0.0,-0.006242033115612232,0.0
"bc","bc|bc_on_snow","aerosol_plus","mem856926",0.0,0.00914421259462629,0.0
"carbon_tetrachloride","carbon_tetrachloride|o3","montreal","mem856926",0.0,-0.05733765215783931,0.0
"cfc113","cfc113|o3","montreal","mem856926",0.0,-0.023037449527703292,0.0
"cfc114","cfc114|o3","montreal","mem856926",0.0,-0.006655263196892064,0.0
"cfc115","cfc115|o3","montreal","mem856926",0.0,-0.001791801629932478,0.0
"cfc11","cfc11|o3","montreal","mem856926",0.0,-0.03609200426006849,0.0
"cfc12","cfc12|o3","montreal","mem856926",0.0,-0.012286639748108421,0.0
"ch2cl2","ch2cl2|o3","montreal","mem856926",0.0,-0.0,0.0
"ch3ccl3","ch3ccl3|o3","montreal","mem856926",0.0,-0.046842814039663366,0.0
"chcl3","chcl3|o3","montreal","mem856926",0.0,-0.0,0.0
"co","co|o3","aerosol_plus","mem856926",0.0,3.260924801530207e-5,0.0
"halon1202","halon1202|o3","montreal","mem856926",0.0,-1.543509118356121,0.0
"halon1211","halon1211|o3","montreal","mem856926",0.0,-0.7487171096503572,0.0
"halon1301","halon1301|o3","montreal","mem856926",0.0,-0.3685991924432527,0.0
"halon2402","halon2402|o3","montreal","mem856926",0.0,-1.5204716688284177,0.0
"hcfc141b","hcfc141b|o3","montreal","mem856926",0.0,-0.017406072976486935,0.0
"hcfc142b","hcfc142b|o3","montreal","mem856926",0.0,-0.0043515182441217345,0.0
"hcfc22","hcfc22|o3","montreal","mem856926",0.0,-0.003839574921283882,0.0
"methane","methane|o3","primary","mem856926",0.0,3.665729259651198e-5,0.0
"methane","methane|strat_h2o","primary","mem856926",0.0,3.789197485562071e-5,0.0
"methyl_bromide","methyl_bromide|o3","montreal","mem856926",0.0,-0.6911234858310988,0.0
"methyl_chloride","methyl_chloride|o3","montreal","mem856926",0.0,-0.011262753102432722,0.0
"nitrous_oxide","nitrous_oxide|o3","primary","mem856926",0.0,0.0001491029754078984,0.0
"nmvoc","nmvoc|o3","aerosol_plus","mem856926",0.0,6.926654061181406e-5,0.0
"nox_avi","nox_avi|contrails","aerosol_plus","mem856926",0.0,0.014545156828158944,0.0
"nox","nox|o3","aerosol_plus","mem856926",0.0,0.00037781749424625847,0.0
"oc","oc|aci","aerosol_plus","mem856926",0.0,-0.006242033115612232,0.0
"so2","so2|aci","aerosol_plus","mem856926",-0.048809730291622055,0.0,0.0
"bc","bc|aci","aerosol_plus","mem857284",0.0,-0.008904392820245768,0.0
"bc","bc|bc_on_snow","aerosol_plus","mem857284",0.0,0.015847576839132342,0.0
"carbon_tetrachloride","carbon_tetrachloride|o3","montreal","mem857284",0.0,-0.246211925509015,0.0
"cfc113","cfc113|o3","montreal","mem857284",0.0,-0.09892443435630066,0.0
"cfc114","cfc114|o3","montreal","mem857284",0.0,-0.02857816992515353,0.0
"cfc115","cfc115|o3","montreal","mem857284",0.0,-0.007694122672156717,0.0
"cfc11","cfc11|o3","montreal","mem857284",0.0,-0.15498161382487102,0.0
"cfc12","cfc12|o3","montreal","mem857284",0.0,-0.052759698323360346,0.0
"ch2cl2","ch2cl2|o3","montreal","mem857284",0.0,-0.0,0.0
"ch3ccl3","ch3ccl3|o3","montreal","mem857284",0.0,-0.20114634985781138,0.0
"chcl3","chcl3|o3","montreal","mem857284",0.0,-0.0,0.0
"co","co|o3","aerosol_plus","mem857284",0.0,0.00014002641268161584,0.0
"halon1202","halon1202|o3","montreal","mem857284",0.0,-6.627937101872146,0.0
"halon1211","halon1211|o3","montreal","mem857284",0.0,-3.215044116579772,0.0
"halon1301","halon1301|o3","montreal","mem857284",0.0,-1.5827909497008106,0.0
"halon2402","halon2402|o3","montreal","mem857284",0.0,-6.529012667515845,0.0
"hcfc141b","hcfc141b|o3","montreal","mem857284",0.0,-0.07474290595809384,0.0
"hcfc142b","hcfc142b|o3","montreal","mem857284",0.0,-0.018685726489523463,0.0
"hcfc22","hcfc22|o3","montreal","mem857284",0.0,-0.016487405726050113,0.0
"methane","methane|o3","primary","mem857284",0.0,0.00015740900184209227,0.0
"methane","methane|strat_h2o","primary","mem857284",0.0,8.178743871555803e-5,0.0
"methyl_bromide","methyl_bromide|o3","montreal","mem857284",0.0,-2.9677330306890197,0.0
"methyl_chloride","methyl_chloride|o3","montreal","mem857284",0.0,-0.048363056796413666,0.0
"nitrous_oxide","nitrous_oxide|o3","primary","mem857284",0.0,0.0006402587007442158,0.0
"nmvoc","nmvoc|o3","aerosol_plus","mem857284",0.0,0.00029743541452370814,0.0
"nox_avi","nox_avi|contrails","aerosol_plus","mem857284",0.0,0.009761942100256854,0.0
"nox","nox|o3","aerosol_plus","mem857284",0.0,0.0016223749883111354,0.0
"oc","oc|aci","aerosol_plus","mem857284",0.0,-0.008904392820245768,0.0
"so2","so2|aci","aerosol_plus","mem857284",-45.62080383632818,0.0,0.0
"bc","bc|aci","aerosol_plus","mem857554",0.0,-0.008445281883623316,0.0
"bc","bc|bc_on_snow","aerosol_plus","mem857554",0.0,0.017804112649731356,0.0
"carbon_tetrachloride","carbon_tetrachloride|o3","montreal","mem857554",0.0,-0.2975589317170376,0.0
"cfc113","cfc113|o3","montreal","mem857554",0.0,-0.11955492792202405,0.0
"cfc114","cfc114|o3","montreal","mem857554",0.0,-0.03453809028858473,0.0
"cfc115","cfc115|o3","montreal","mem857554",0.0,-0.009298716616157424,0.0
"cfc11","cfc11|o3","montreal","mem857554",0.0,-0.18730272041117102,0.0
"cfc12","cfc12|o3","montreal","mem857554",0.0,-0.06376262822507948,0.0
"ch2cl2","ch2cl2|o3","montreal","mem857554",0.0,-0.0,0.0
"ch3ccl3","ch3ccl3|o3","montreal","mem857554",0.0,-0.2430950201081156,0.0
"chcl3","chcl3|o3","montreal","mem857554",0.0,-0.0,0.0
"co","co|o3","aerosol_plus","mem857554",0.0,0.00016922864188471273,0.0
"halon1202","halon1202|o3","montreal","mem857554",0.0,-8.010180170775612,0.0
"halon1211","halon1211|o3","montreal","mem857554",0.0,-3.885535157465782,0.0
"halon1301","halon1301|o3","montreal","mem857554",0.0,-1.9128788467523847,0.0
"halon2402","halon2402|o3","montreal","mem857554",0.0,-7.890625242853589,0.0
"hcfc141b","hcfc141b|o3","montreal","mem857554",0.0,-0.0903303899855293,0.0
"hcfc142b","hcfc142b|o3","montreal","mem857554",0.0,-0.022582597496382327,0.0
"hcfc22","hcfc22|o3","montreal","mem857554",0.0,-0.019925821320337343,0.0
"methane","methane|o3","primary","mem857554",0.0,0.00019023633536005633,0.0
"methane","methane|strat_h2o","primary","mem857554",0.0,2.5380252468213603e-5,0.0
"methyl_bromide","methyl_bromide|o3","montreal","mem857554",0.0,-3.586647837660722,0.0
"methyl_chloride","methyl_chloride|o3","montreal","mem857554",0.0,-0.058449075872989545,0.0
"nitrous_oxide","nitrous_oxide|o3","primary","mem857554",0.0,0.0007737833763418244,0.0
"nmvoc","nmvoc|o3","aerosol_plus","mem857554",0.0,0.0003594649772447691,0.0
"nox_avi","nox_avi|contrails","aerosol_plus","mem857554",0.0,0.019294292112857228,0.0
"nox","nox|o3","aerosol_plus","mem857554",0.0,0.0019607180576987405,0.0
"oc","oc|aci","aerosol_plus","mem857554",0.0,-0.008445281883623316,0.0
"so2","so2|aci","aerosol_plus","mem857554",-0.7166770298906413,0.0,0.0
"bc","bc|aci","aerosol_plus","mem857690",0.0,-0.010205302427301239,0.0
"bc","bc|bc_on_snow","aerosol_plus","mem857690",0.0,0.0056099510819065295,0.0
"carbon_tetrachloride","carbon_tetrachloride|o3","montreal","mem857690",0.0,-0.2610010766954369,0.0
"cfc113","cfc113|o3","montreal","mem857690",0.0,-0.10486650402941661,0.0
"cfc114","cfc114|o3","montreal","mem857690",0.0,-0.030294767830720357,0.0
"cfc115","cfc115|o3","montreal","mem857690",0.0,-0.0081562836467324,0.0
"cfc11","cfc11|o3","montreal","mem857690",0.0,-0.16429085631275267,0.0
"cfc12","cfc12|o3","montreal","mem857690",0.0,-0.055928802149022176,0.0
"ch2cl2","ch2cl2|o3","montreal","mem857690",0.0,-0.0,0.0
"ch3ccl3","ch3ccl3|o3","montreal","mem857690",0.0,-0.21322855819314712,0.0
"chcl3","chcl3|o3","montreal","mem857690",0.0,-0.0,0.0
"co","co|o3","aerosol_plus","mem857690",0.0,0.0001484373447798862,0.0
"halon1202","halon1202|o3","montreal","mem857690",0.0,-7.026055769970913,0.0
"halon1211","halon1211|o3","montreal","mem857690",0.0,-3.4081613809560403,0.0
"halon1301","halon1301|o3","montreal","mem857690",0.0,-1.6778640644706657,0.0
"halon2402","halon2402|o3","montreal","mem857690",0.0,-6.921189265941497,0.0
"hcfc141b","hcfc141b|o3","montreal","mem857690",0.0,-0.07923246971111478,0.0
"hcfc142b","hcfc142b|o3","montreal","mem857690",0.0,-0.019808117427778698,0.0
"hcfc22","hcfc22|o3","montreal","mem857690",0.0,-0.017477750671569436,0.0
"methane","methane|o3","primary","mem857690",0.0,0.00016686404964911343,0.0
"methane","methane|strat_h2o","primary","mem857690",0.0,3.0836235619380465e-6,0.0
"methyl_bromide","methyl_bromide|o3","montreal","mem857690",0.0,-3.1459951208824983,0.0
"methyl_chloride","methyl_chloride|o3","montreal","mem857690",0.0,-0.05126806863660368,0.0
"nitrous_oxide","nitrous_oxide|o3","primary","mem857690",0.0,0.0006787169626832037,0.0
"nmvoc","nmvoc|o3","aerosol_plus","mem857690",0.0,0.00031530139442899964,0.0
"nox_avi","nox_avi|contrails","aerosol_plus","mem857690",0.0,0.015394460251022448,0.0
"nox","nox|o3","aerosol_plus","mem857690",0.0,0.0017198257877945435,0.0
"oc","oc|aci","aerosol_plus","mem857690",0.0,-0.010205302427301239,0.0
"so2","so2|aci","aerosol_plus","mem857690",-0.2993715535468346,0.0,0.0
"bc","bc|aci","aerosol_plus","mem860107",0.0,-0.010880239851036822,0.0
"bc","bc|bc_on_snow","aerosol_plus","mem860107",0.0,0.007938575915309522,0.0
"carbon_tetrachloride","carbon_tetrachloride|o3","montreal","mem860107",0.0,-0.34691879347457144,0.0
"cfc113","cfc113|o3","montreal","mem860107",0.0,-0.13938701523531888,0.0
"cfc114","cfc114|o3","montreal","mem860107",0.0,-0.040267359956869905,0.0
"cfc115","cfc115|o3","montreal","mem860107",0.0,-0.010841212296080354,0.0
"cfc11","cfc11|o3","montreal","mem860107",0.0,-0.2183729905353329,0.0
"cfc12","cfc12|o3","montreal","mem860107",0.0,-0.07433974145883672,0.0
"ch2cl2","ch2cl2|o3","montreal","mem860107",0.0,-0.0,0.0
"ch3ccl3","ch3ccl3|o3","montreal","mem860107",0.0,-0.28342026431181505,0.0
"chcl3","chcl3|o3","montreal","mem860107",0.0,-0.0,0.0
"co","co|o3","aerosol_plus","mem860107",0.0,0.0001973007361103633,0.0
"halon1202","halon1202|o3","montreal","mem860107",0.0,-9.338930020766366,0.0
"halon1211","halon1211|o3","montreal","mem860107",0.0,-4.530077995147864,0.0
"halon1301","halon1301|o3","montreal","mem860107",0.0,-2.230192243765102,0.0
"halon2402","halon2402|o3","montreal","mem860107",0.0,-9.199543005531048,0.0
"hcfc141b","hcfc141b|o3","montreal","mem860107",0.0,-0.10531463373335205,0.0
"hcfc142b","hcfc142b|o3","montreal","mem860107",0.0,-0.026328658433338016,0.0
"hcfc22","hcfc22|o3","montreal","mem860107",0.0,-0.02323116920588648,0.0
"methane","methane|o3","primary","mem860107",0.0,0.00022179324128268426,0.0
"methane","methane|strat_h2o","primary","mem860107",0.0,2.740074684586157e-5,0.0
"methyl_bromide","methyl_bromide|o3","montreal","mem860107",0.0,-4.181610457059566,0.0
"methyl_chloride","methyl_chloride|o3","montreal","mem860107",0.0,-0.06814476300393368,0.0
"nitrous_oxide","nitrous_oxide|o3","primary","mem860107",0.0,0.0009021406071804888,0.0
"nmvoc","nmvoc|o3","aerosol_plus","mem860107",0.0,0.0004190939773930476,0.0
"nox_avi","nox_avi|contrails","aerosol_plus","mem860107",0.0,0.00975430459076887,0.0
"nox","nox|o3","aerosol_plus","mem860107",0.0,0.0022859671494166235,0.0
"oc","oc|aci","aerosol_plus","mem860107",0.0,-0.010880239851036822,0.0
"so2","so2|aci","aerosol_plus","mem860107",-0.560664921811937,0.0,0.0
"bc","bc|aci","aerosol_plus","mem863330",0.0,-0.007893619025335068,0.0
"bc","bc|bc_on_snow","aerosol_plus","mem863330",0.0,0.037321701540343054,0.0
"carbon_tetrachloride","carbon_tetrachloride|o3","montreal","mem863330",0.0,-0.21748080484262333,0.0
"cfc113","cfc113|o3","montreal","mem863330",0.0,-0.08738068051712544,0.0
"cfc114","cfc114|o3","montreal","mem863330",0.0,-0.025243307704947354,0.0
"cfc115","cfc115|o3","montreal","mem863330",0.0,-0.006796275151331977,0.0
"cfc11","cfc11|o3","montreal","mem863330",0.0,-0.13689639947682986,0.0
"cfc12","cfc12|o3","montreal","mem863330",0.0,-0.04660302960913356,0.0
"ch2cl2","ch2cl2|o3","montreal","mem863330",0.0,-0.0,0.0
"ch3ccl3","ch3ccl3|o3","montreal","mem863330",0.0,-0.17767405038482176,0.0
"chcl3","chcl3|o3","montreal","mem863330",0.0,-0.0,0.0
"co","co|o3","aerosol_plus","mem863330",0.0,0.00012368636030226772,0.0
"halon1202","halon1202|o3","montreal","mem863330",0.0,-5.854505594647406,0.0
"halon1211","halon1211|o3","montreal","mem863330",0.0,-2.8398721168065775,0.0
"halon1301","halon1301|o3","montreal","mem863330",0.0,-1.398090888274007,0.0
"halon2402","halon2402|o3","montreal","mem863330",0.0,-5.767124914130281,0.0
"hcfc141b","hcfc141b|o3","montreal","mem863330",0.0,-0.06602095861293923,0.0
"hcfc142b","hcfc142b|o3","montreal","mem863330",0.0,-0.01650523965323481,0.0
"hcfc22","hcfc22|o3","montreal","mem863330",0.0,-0.014563446752854241,0.0
"methane","methane|o3","primary","mem863330",0.0,0.0001390405291673768,0.0
"methane","methane|strat_h2o","primary","mem863330",0.0,2.5618192860723933e-5,0.0
"methyl_bromide","methyl_bromide|o3","montreal","mem863330",0.0,-2.6214204155137635,0.0
"methyl_chloride","methyl_chloride|o3","montreal","mem863330",0.0,-0.04271944380837245,0.0
"nitrous_oxide","nitrous_oxide|o3","primary","mem863330",0.0,0.0005655452198648517,0.0
"nmvoc","nmvoc|o3","aerosol_plus","mem863330",0.0,0.00026272688946964455,0.0
"nox_avi","nox_avi|contrails","aerosol_plus","mem863330",0.0,0.02204216310010985,0.0
"nox","nox|o3","aerosol_plus","mem863330",0.0,0.0014330557607435158,0.0
"oc","oc|aci","aerosol_plus","mem863330",0.0,-0.007893619025335068,0.0
"so2","so2|aci","aerosol_plus","mem863330",-0.2375902953521026,0.0,0.0
"bc","bc|aci","aerosol_plus","mem864959",0.0,0.0004962887776748616,0.0
"bc","bc|bc_on_snow","aerosol_plus","mem864959",0.0,0.019821314988086345,0.0
"carbon_tetrachloride","carbon_tetrachloride|o3","montreal","mem864959",0.0,-0.2850959540305289,0.0
"cfc113","cfc113|o3","montreal","mem864959",0.0,-0.1145474815301232,0.0
"cfc114","cfc114|o3","montreal","mem864959",0.0,-0.03309149466425782,0.0
"cfc115","cfc115|o3","montreal","mem864959",0.0,-0.008909248563454026,0.0
"cfc11","cfc11|o3","montreal","mem864959",0.0,-0.17945772106385968,0.0
"cfc12","cfc12|o3","montreal","mem864959",0.0,-0.061091990149399034,0.0
"ch2cl2","ch2cl2|o3","montreal","mem864959",0.0,-0.0,0.0
"ch3ccl3","ch3ccl3|o3","montreal","mem864959",0.0,-0.23291321244458388,0.0
"chcl3","chcl3|o3","montreal","mem864959",0.0,-0.0,0.0
"co","co|o3","aerosol_plus","mem864959",0.0,0.00016214065842020363,0.0
"halon1202","halon1202|o3","montreal","mem864959",0.0,-7.6746812625182566,0.0
"halon1211","halon1211|o3","montreal","mem864959",0.0,-3.722793149729005,0.0
"halon1301","halon1301|o3","montreal","mem864959",0.0,-1.8327597044819712,0.0
"halon2402","halon2402|o3","montreal","mem864959",0.0,-7.560133780988133,0.0
"hcfc141b","hcfc141b|o3","montreal","mem864959",0.0,-0.08654698604498198,0.0
"hcfc142b","hcfc142b|o3","montreal","mem864959",0.0,-0.021636746511245503,0.0
"hcfc22","hcfc22|o3","montreal","mem864959",0.0,-0.0190912469216872,0.0
"methane","methane|o3","primary","mem864959",0.0,0.00018226846429305645,0.0
"methane","methane|strat_h2o","primary","mem864959",0.0,1.5096491065214668e-5,0.0
"methyl_bromide","methyl_bromide|o3","montreal","mem864959",0.0,-3.4364244459036963,0.0
"methyl_chloride","methyl_chloride|o3","montreal","mem864959",0.0,-0.056000990970282466,0.0
"nitrous_oxide","nitrous_oxide|o3","primary","mem864959",0.0,0.0007413741829834137,0.0
"nmvoc","nmvoc|o3","aerosol_plus","mem864959",0.0,0.00034440912271326013,0.0
"nox_avi","nox_avi|contrails","aerosol_plus","mem864959",0.0,0.0208104464975889,0.0
"nox","nox|o3","aerosol_plus","mem864959",0.0,0.0018785952147996007,0.0
"oc","oc|aci","aerosol_plus","mem864959",0.0,0.0004962887776748616,0.0
"so2","so2|aci","aerosol_plus","mem864959",0.0071760195944401,0.0,0.0
"bc","bc|aci","aerosol_plus","mem865587",0.0,-0.016876037821604992,0.0
"bc","bc|bc_on_snow","aerosol_plus","mem865587",0.0,0.015887462332769695,0.0
"carbon_tetrachloride","carbon_tetrachloride|o3","montreal","mem865587",0.0,-0.20177795962854086,0.0
"cfc113","cfc113|o3","montreal","mem865587",0.0,-0.0810715016364673,0.0
"cfc114","cfc114|o3","montreal","mem865587",0.0,-0.023420656028312784,0.0
"cfc115","cfc115|o3","montreal","mem865587",0.0,-0.0063055612383919,0.0
"cfc11","cfc11|o3","montreal","mem865587",0.0,-0.12701201923046546,0.0
"cfc12","cfc12|o3","montreal","mem865587",0.0,-0.04323813420611589,0.0
"ch2cl2","ch2cl2|o3","montreal","mem865587",0.0,-0.0,0.0
"ch3ccl3","ch3ccl3|o3","montreal","mem865587",0.0,-0.16484538666081688,0.0
"chcl3","chcl3|o3","montreal","mem865587",0.0,-0.0,0.0
"co","co|o3","aerosol_plus","mem865587",0.0,0.00011475578929244824,0.0
"halon1202","halon1202|o3","montreal","mem865587",0.0,-5.43179060964331,0.0
"halon1211","halon1211|o3","montreal","mem865587",0.0,-2.634823803185188,0.0
"halon1301","halon1301|o3","montreal","mem865587",0.0,-1.2971440261834768,0.0
"halon2402","halon2402|o3","montreal","mem865587",0.0,-5.350719108006843,0.0
"hcfc141b","hcfc141b|o3","montreal","mem865587",0.0,-0.061254023458664195,0.0
"hcfc142b","hcfc142b|o3","montreal","mem865587",0.0,-0.01531350586466605,0.0
"hcfc22","hcfc22|o3","montreal","mem865587",0.0,-0.013511916939411218,0.0
"methane","methane|o3","primary","mem865587",0.0,0.00012900133554944178,0.0
"methane","methane|strat_h2o","primary","mem865587",0.0,5.8985420154593515e-5,0.0
"methyl_bromide","methyl_bromide|o3","montreal","mem865587",0.0,-2.4321450490940193,0.0
"methyl_chloride","methyl_chloride|o3","montreal","mem865587",0.0,-0.039634956355606245,0.0
"nitrous_oxide","nitrous_oxide|o3","primary","mem865587",0.0,0.0005247109537992633,0.0
"nmvoc","nmvoc|o3","aerosol_plus","mem865587",0.0,0.00024375712484189004,0.0
"nox_avi","nox_avi|contrails","aerosol_plus","mem865587",0.0,0.012358800279457679,0.0
"nox","nox|o3","aerosol_plus","mem865587",0.0,0.0013295843173194003,0.0
"oc","oc|aci","aerosol_plus","mem865587",0.0,-0.016876037821604992,0.0
"so2","so2|aci","aerosol_plus","mem865587",-2.9379995255428915,0.0,0.0
"bc","bc|aci","aerosol_plus","mem867734",0.0,-0.0022095091222169984,0.0
"bc","bc|bc_on_snow","aerosol_plus","mem867734",0.0,0.01753549986057244,0.0
"carbon_tetrachloride","carbon_tetrachloride|o3","montreal","mem867734",0.0,-0.27786359433670177,0.0
"cfc113","cfc113|o3","montreal","mem867734",0.0,-0.11164162272456768,0.0
"cfc114","cfc114|o3","montreal","mem867734",0.0,-0.03225202434265289,0.0
"cfc115","cfc115|o3","montreal","mem867734",0.0,-0.008683237323021929,0.0
"cfc11","cfc11|o3","montreal","mem867734",0.0,-0.17490520893515601,0.0
"cfc12","cfc12|o3","montreal","mem867734",0.0,-0.05954219878643609,0.0
"ch2cl2","ch2cl2|o3","montreal","mem867734",0.0,-0.0,0.0
"ch3ccl3","ch3ccl3|o3","montreal","mem867734",0.0,-0.22700463287328765,0.0
"chcl3","chcl3|o3","montreal","mem867734",0.0,-0.0,0.0
"co","co|o3","aerosol_plus","mem867734",0.0,0.00015802744830231013,0.0
"halon1202","halon1202|o3","montreal","mem867734",0.0,-7.479988722546036,0.0
"halon1211","halon1211|o3","montreal","mem867734",0.0,-3.6283527385484504,0.0
"halon1301","halon1301|o3","montreal","mem867734",0.0,-1.7862659635930829,0.0
"halon2402","halon2402|o3","montreal","mem867734",0.0,-7.368347099821468,0.0
"hcfc141b","hcfc141b|o3","montreal","mem867734",0.0,-0.08435144828078447,0.0
"hcfc142b","hcfc142b|o3","montreal","mem867734",0.0,-0.021087862070196122,0.0
"hcfc22","hcfc22|o3","montreal","mem867734",0.0,-0.01860693712076128,0.0
"methane","methane|o3","primary","mem867734",0.0,0.00017764464878121757,0.0
"methane","methane|strat_h2o","primary","mem867734",0.0,5.377295527293267e-5,0.0
"methyl_bromide","methyl_bromide|o3","montreal","mem867734",0.0,-3.3492486817370306,0.0
"methyl_chloride","methyl_chloride|o3","montreal","mem867734",0.0,-0.05458034888756643,0.0
"nitrous_oxide","nitrous_oxide|o3","primary","mem867734",0.0,0.0007225668843064249,0.0
"nmvoc","nmvoc|o3","aerosol_plus","mem867734",0.0,0.00033567209708352776,0.0
"nox_avi","nox_avi|contrails","aerosol_plus","mem867734",0.0,0.008381166006871645,0.0
"nox","nox|o3","aerosol_plus","mem867734",0.0,0.0018309387113646968,0.0
"oc","oc|aci","aerosol_plus","mem867734",0.0,-0.0022095091222169984,0.0
"so2","so2|aci","aerosol_plus","mem867734",-1.1119886871196842,0.0,0.0
"bc","bc|aci","aerosol_plus","mem868206",0.0,-0.014425896110710728,0.0
"bc","bc|bc_on_snow","aerosol_plus","mem868206",0.0,0.010968353344370964,0.0
"carbon_tetrachloride","carbon_tetrachloride|o3","montreal","mem868206",0.0,-0.29707828862904484,0.0
"cfc113","cfc113|o3","montreal","mem868206",0.0,-0.11936181239559837,0.0
"cfc114","cfc114|o3","montreal","mem868206",0.0,-0.03448230135872843,0.0
"cfc115","cfc115|o3","montreal","mem868206",0.0,-0.00928369651965765,0.0
"cfc11","cfc11|o3","montreal","mem868206",0.0,-0.1870001727531041,0.0
"cfc12","cfc12|o3","montreal","mem868206",0.0,-0.06365963327765245,0.0
"ch2cl2","ch2cl2|o3","montreal","mem868206",0.0,-0.0,0.0
"ch3ccl3","ch3ccl3|o3","montreal","mem868206",0.0,-0.24270235187105005,0.0
"chcl3","chcl3|o3","montreal","mem868206",0.0,-0.0,0.0
"co","co|o3","aerosol_plus","mem868206",0.0,0.00016895528905156826,0.0
"halon1202","halon1202|o3","montreal","mem868206",0.0,-7.997241430505092,0.0
"halon1211","halon1211|o3","montreal","mem868206",0.0,-3.879258902856948,0.0
"halon1301","halon1301|o3","montreal","mem868206",0.0,-1.909788998329574,0.0
"halon2402","halon2402|o3","montreal","mem868206",0.0,-7.877879618109494,0.0
"hcfc141b","hcfc141b|o3","montreal","mem868206",0.0,-0.09018448047667434,0.0
